DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
14-May-2020,EQ,"1,469.00","1,496.70","1,430.05","1,496.45","1,437.00","1,435.95","1,457.61","1,617.55","875.65",22736714,"33,14,11,91,470.35",494402
13-May-2020,EQ,"1,527.00","1,527.00","1,454.00","1,479.25","1,492.50","1,496.45","1,481.10","1,617.55","875.65",30658051,"45,40,76,32,804.00",615366
12-May-2020,EQ,"1,564.80","1,568.35","1,465.00","1,576.80","1,486.45","1,479.25","1,511.39","1,617.55","875.65",46029119,"69,56,80,11,663.15",807575
11-May-2020,EQ,"1,580.00","1,615.00","1,572.30","1,561.80","1,575.00","1,576.80","1,592.89","1,617.55","875.65",30670404,"48,85,45,66,347.85",576001
08-May-2020,EQ,"1,545.00","1,579.90","1,537.10","1,506.95","1,559.45","1,561.80","1,560.62","1,617.55","875.65",38522385,"60,11,86,28,770.50",727915
07-May-2020,EQ,"1,455.00","1,513.65","1,445.00","1,460.75","1,512.00","1,506.95","1,484.86","1,617.55","875.65",22871529,"33,96,10,65,996.95",465254
06-May-2020,EQ,"1,464.00","1,484.95","1,445.50","1,460.65","1,461.50","1,460.75","1,468.54","1,617.55","875.65",18510304,"27,18,31,96,663.05",425042
05-May-2020,EQ,"1,453.70","1,479.00","1,447.20","1,435.20","1,462.65","1,460.65","1,464.23","1,617.55","875.65",20528706,"30,05,86,97,949.35",412545
04-May-2020,EQ,"1,440.00","1,465.00","1,417.45","1,466.00","1,435.00","1,435.20","1,442.94","1,617.55","875.65",24439240,"35,26,43,64,750.75",544309
30-Apr-2020,EQ,"1,453.95","1,494.95","1,438.05","1,426.95","1,464.00","1,466.00","1,467.88","1,617.55","875.65",32617901,"47,87,92,55,960.05",663204
29-Apr-2020,EQ,"1,444.90","1,453.65","1,420.00","1,428.15","1,427.00","1,426.95","1,436.42","1,617.55","875.65",17141540,"24,62,24,04,116.35",389293
28-Apr-2020,EQ,"1,450.00","1,455.45","1,392.15","1,429.75","1,430.00","1,428.15","1,421.22","1,617.55","875.65",35866381,"50,97,41,11,340.65",746066
27-Apr-2020,EQ,"1,434.00","1,475.00","1,423.00","1,417.00","1,431.00","1,429.75","1,448.31","1,617.55","875.65",26736512,"38,72,26,99,504.95",594518
24-Apr-2020,EQ,"1,350.15","1,494.95","1,347.20","1,370.90","1,425.80","1,417.00","1,431.67","1,617.55","875.65",61711388,"88,35,02,96,135.65",1154959
23-Apr-2020,EQ,"1,367.35","1,385.85","1,353.30","1,363.60","1,370.15","1,370.90","1,369.10","1,617.55","875.65",29928331,"40,97,49,16,120.55",612506
22-Apr-2020,EQ,"1,320.00","1,384.90","1,300.00","1,237.35","1,359.00","1,363.60","1,341.48","1,617.55","875.65",65230894,"87,50,59,42,711.40",1194059
21-Apr-2020,EQ,"1,210.00","1,252.00","1,164.00","1,243.80","1,251.50","1,237.35","1,204.07","1,617.55","875.65",28057706,"33,78,34,78,000.15",573205
20-Apr-2020,EQ,"1,226.00","1,257.00","1,202.00","1,224.00","1,248.10","1,243.80","1,228.75","1,617.55","875.65",16472339,"20,24,04,04,168.15",365965
17-Apr-2020,EQ,"1,216.00","1,230.00","1,192.65","1,168.05","1,229.90","1,224.00","1,208.12","1,617.55","875.65",15209707,"18,37,51,16,205.00",322391
16-Apr-2020,EQ,"1,149.85","1,187.45","1,145.00","1,149.85","1,170.00","1,168.05","1,172.19","1,617.55","875.65",17123533,"20,07,19,55,511.50",387003
15-Apr-2020,EQ,"1,197.05","1,236.00","1,143.00","1,189.15","1,157.50","1,149.85","1,191.73","1,617.55","875.65",16147959,"19,24,39,81,630.60",404270
13-Apr-2020,EQ,"1,203.95","1,215.00","1,180.00","1,219.95","1,192.50","1,189.15","1,191.64","1,617.55","875.65",10822871,"12,89,69,93,488.10",263593
09-Apr-2020,EQ,"1,214.00","1,232.80","1,193.00","1,192.15","1,217.75","1,219.95","1,214.91","1,617.55","875.65",15101711,"18,34,72,14,247.30",368355
08-Apr-2020,EQ,"1,180.00","1,229.00","1,160.00","1,206.10","1,197.00","1,192.15","1,194.60","1,617.55","875.65",22803774,"27,24,14,43,067.90",538577
07-Apr-2020,EQ,"1,102.10","1,214.00","1,100.00","1,077.45","1,211.00","1,206.10","1,161.27","1,617.55","875.65",24859057,"28,86,79,92,303.70",556669
03-Apr-2020,EQ,"1,134.45","1,134.45","1,056.30","1,080.45","1,088.00","1,077.45","1,077.52","1,617.55","875.65",18912044,"20,37,80,95,229.65",519365
01-Apr-2020,EQ,"1,122.25","1,124.60","1,045.20","1,113.75","1,084.00","1,080.45","1,072.84","1,617.55","875.65",19017099,"20,40,23,65,414.20",414675
31-Mar-2020,EQ,"1,073.95","1,129.80","1,048.00","1,030.45","1,100.00","1,113.75","1,093.37","1,617.55","875.65",20249909,"22,14,06,76,568.55",506536
30-Mar-2020,EQ,"1,040.60","1,074.80","1,020.00","1,065.60","1,031.50","1,030.45","1,044.14","1,617.55","875.65",13820286,"14,43,03,04,002.65",386770
27-Mar-2020,EQ,"1,095.00","1,107.30","1,046.20","1,066.20","1,067.95","1,065.60","1,070.06","1,617.55","875.65",19044644,"20,37,88,95,930.60",502817
26-Mar-2020,EQ,"1,095.80","1,116.90","1,042.35","1,082.25","1,069.00","1,066.20","1,074.95","1,617.55","875.65",20912934,"22,48,03,24,150.35",592742
25-Mar-2020,EQ,"963.80","1,151.55","963.25","943.40","1,074.00","1,082.25","1,053.49","1,617.55","875.65",33433126,"35,22,13,38,454.85",799060
24-Mar-2020,EQ,"930.00","970.00","895.80","884.05","946.00","943.40","934.85","1,617.55","875.65",20919322,"19,55,65,00,213.85",590891
23-Mar-2020,EQ,"916.20","950.00","875.65","1,017.95","891.00","884.05","899.32","1,617.55","875.65",18593713,"16,72,16,15,106.25",569206
20-Mar-2020,EQ,"939.50","1,034.90","930.00","917.70","1,028.00","1,017.95","983.98","1,617.55","892.20",28967526,"28,50,34,44,361.95",589033
19-Mar-2020,EQ,"920.10","967.00","892.20","968.50","917.70","917.70","918.86","1,617.55","892.20",28072062,"25,79,43,60,273.80",636588
18-Mar-2020,EQ,"1,025.30","1,035.90","961.00","1,008.00","976.45","968.50","992.19","1,617.55","942.40",20450497,"20,29,07,76,263.75",499736
17-Mar-2020,EQ,"1,047.25","1,060.00","1,003.20","1,015.70","1,011.50","1,008.00","1,034.68","1,617.55","942.40",20777442,"21,49,79,94,559.00",463953
16-Mar-2020,EQ,"1,060.55","1,079.70","1,005.00","1,105.30","1,012.20","1,015.70","1,046.83","1,617.55","942.40",17594729,"18,41,87,45,886.00",441083
13-Mar-2020,EQ,"998.00","1,140.00","942.40","1,063.00","1,116.95","1,105.30","1,053.35","1,617.55","942.40",33509757,"35,29,74,04,438.20",706395
12-Mar-2020,EQ,"1,085.00","1,101.00","1,048.70","1,153.55","1,059.00","1,063.00","1,076.20","1,617.55","1,048.70",25588170,"27,53,80,49,024.35",646095
11-Mar-2020,EQ,"1,108.00","1,178.45","1,108.00","1,114.15","1,152.00","1,153.55","1,157.92","1,617.55","1,095.00",27237627,"31,53,89,87,521.10",490124
09-Mar-2020,EQ,"1,240.05","1,241.00","1,095.00","1,271.00","1,104.50","1,114.15","1,143.56","1,617.55","1,095.00",40317808,"46,10,59,53,148.80",846382
06-Mar-2020,EQ,"1,270.00","1,288.15","1,241.10","1,311.15","1,269.85","1,271.00","1,271.62","1,617.55","1,095.30",15422068,"19,61,09,74,599.30",389652
05-Mar-2020,EQ,"1,352.20","1,357.95","1,306.00","1,339.70","1,309.90","1,311.15","1,327.07","1,617.55","1,095.30",13948324,"18,51,03,67,252.80",319378
04-Mar-2020,EQ,"1,352.00","1,353.80","1,307.90","1,342.85","1,349.00","1,339.70","1,331.24","1,617.55","1,095.30",10105782,"13,45,32,13,011.65",297606
03-Mar-2020,EQ,"1,329.70","1,353.90","1,322.00","1,316.15","1,346.35","1,342.85","1,339.28","1,617.55","1,095.30",12525809,"16,77,55,18,803.70",275521
02-Mar-2020,EQ,"1,355.10","1,369.00","1,301.10","1,328.65","1,322.00","1,316.15","1,343.40","1,617.55","1,095.30",13486634,"18,11,79,90,644.90",274282
28-Feb-2020,EQ,"1,354.90","1,357.00","1,325.00","1,386.25","1,327.00","1,328.65","1,338.96","1,617.55","1,095.30",17973847,"24,06,62,01,012.35",373466
27-Feb-2020,EQ,"1,388.00","1,393.80","1,369.00","1,392.00","1,380.45","1,386.25","1,381.33","1,617.55","1,095.30",11454300,"15,82,21,75,752.20",240043
26-Feb-2020,EQ,"1,410.00","1,412.35","1,387.35","1,416.40","1,389.50","1,392.00","1,399.83","1,617.55","1,095.30",13423661,"18,79,08,08,835.50",268512
25-Feb-2020,EQ,"1,451.40","1,451.40","1,410.00","1,444.95","1,420.00","1,416.40","1,432.47","1,617.55","1,095.30",12684109,"18,16,95,72,259.45",281387
24-Feb-2020,EQ,"1,469.75","1,477.00","1,439.55","1,485.95","1,447.10","1,444.95","1,462.78","1,617.55","1,095.30",9769743,"14,29,10,04,524.25",237165
20-Feb-2020,EQ,"1,497.00","1,508.00","1,483.80","1,503.80","1,487.00","1,485.95","1,495.83","1,617.55","1,095.30",7722577,"11,55,16,69,677.25",176470
19-Feb-2020,EQ,"1,479.35","1,506.45","1,475.10","1,467.40","1,504.50","1,503.80","1,497.34","1,617.55","1,095.30",6438918,"9,64,12,69,216.50",249278
18-Feb-2020,EQ,"1,475.90","1,475.90","1,457.40","1,478.25","1,466.90","1,467.40","1,465.63","1,617.55","1,095.30",5086964,"7,45,56,03,060.65",142911
17-Feb-2020,EQ,"1,489.00","1,506.15","1,474.30","1,487.60","1,478.50","1,478.25","1,487.62","1,617.55","1,095.30",6011340,"8,94,26,10,639.00",150631
14-Feb-2020,EQ,"1,477.25","1,501.45","1,453.10","1,474.15","1,485.85","1,487.60","1,483.41","1,617.55","1,095.30",9704655,"14,39,59,61,760.00",229509
13-Feb-2020,EQ,"1,477.75","1,477.75","1,462.60","1,470.30","1,470.45","1,474.15","1,470.71","1,617.55","1,095.30",6201763,"9,12,09,66,120.20",116464
12-Feb-2020,EQ,"1,456.15","1,474.85","1,455.00","1,452.75","1,473.15","1,470.30","1,465.86","1,617.55","1,095.30",6187091,"9,06,93,80,787.60",192511
11-Feb-2020,EQ,"1,447.40","1,466.20","1,445.05","1,435.60","1,454.50","1,452.75","1,457.22","1,617.55","1,095.30",6400245,"9,32,65,49,622.15",224142
10-Feb-2020,EQ,"1,428.00","1,445.50","1,410.45","1,433.65","1,442.20","1,435.60","1,424.41","1,617.55","1,095.30",6922631,"9,86,06,58,648.55",143055
07-Feb-2020,EQ,"1,451.00","1,452.35","1,428.30","1,457.80","1,432.00","1,433.65","1,437.06","1,617.55","1,095.30",5581641,"8,02,11,38,869.45",134128
06-Feb-2020,EQ,"1,454.10","1,467.00","1,440.10","1,448.50","1,455.00","1,457.80","1,452.93","1,617.55","1,095.30",7103715,"10,32,12,03,995.95",163247
05-Feb-2020,EQ,"1,434.90","1,452.80","1,430.30","1,426.40","1,446.30","1,448.50","1,442.46","1,617.55","1,095.30",8444823,"12,18,13,50,644.45",242039
04-Feb-2020,EQ,"1,400.00","1,432.50","1,397.80","1,385.50","1,427.50","1,426.40","1,419.31","1,617.55","1,095.30",11604666,"16,47,05,98,996.60",286666
03-Feb-2020,EQ,"1,369.90","1,399.95","1,363.05","1,383.35","1,386.00","1,385.50","1,380.77","1,617.55","1,095.30",14040626,"19,38,68,92,660.65",370104
01-Feb-2020,EQ,"1,405.30","1,426.95","1,371.10","1,411.65","1,372.00","1,383.35","1,402.89","1,617.55","1,095.30",11022901,"15,46,38,89,561.65",243212
31-Jan-2020,EQ,"1,453.00","1,453.25","1,407.20","1,443.75","1,410.00","1,411.65","1,425.75","1,617.55","1,095.30",15886673,"22,65,03,74,556.80",330774
30-Jan-2020,EQ,"1,479.00","1,479.70","1,440.00","1,479.85","1,443.00","1,443.75","1,452.40","1,617.55","1,095.30",10241756,"14,87,51,16,667.40",231136
29-Jan-2020,EQ,"1,474.05","1,494.40","1,464.05","1,471.75","1,480.00","1,479.85","1,479.34","1,617.55","1,095.30",11313297,"16,73,61,72,827.55",254760
28-Jan-2020,EQ,"1,508.60","1,510.00","1,463.60","1,506.55","1,473.50","1,471.75","1,485.82","1,617.55","1,095.30",11215313,"16,66,39,88,524.40",271852
27-Jan-2020,EQ,"1,514.90","1,524.45","1,505.00","1,521.55","1,508.00","1,506.55","1,513.43","1,617.55","1,095.30",6120429,"9,26,28,15,086.30",130826
24-Jan-2020,EQ,"1,527.00","1,536.35","1,518.55","1,526.85","1,524.05","1,521.55","1,525.74","1,617.55","1,095.30",6687633,"10,20,35,94,712.60",152146
23-Jan-2020,EQ,"1,536.50","1,541.95","1,520.70","1,533.35","1,529.60","1,526.85","1,528.79","1,617.55","1,095.30",5142088,"7,86,11,87,151.20",149239
22-Jan-2020,EQ,"1,544.00","1,546.75","1,531.10","1,533.90","1,535.25","1,533.35","1,538.16","1,617.55","1,095.30",4719245,"7,25,89,54,215.65",143828
21-Jan-2020,EQ,"1,528.60","1,545.85","1,522.00","1,532.35","1,535.00","1,533.90","1,535.68","1,617.55","1,095.30",8650831,"13,28,48,91,871.10",233395
20-Jan-2020,EQ,"1,609.00","1,609.00","1,526.40","1,581.00","1,532.20","1,532.35","1,557.85","1,617.55","1,095.30",14878868,"23,17,91,00,842.45",338270
17-Jan-2020,EQ,"1,553.50","1,584.95","1,553.20","1,537.90","1,581.00","1,581.00","1,573.00","1,617.55","1,086.40",13469708,"21,18,79,07,268.25",279304
16-Jan-2020,EQ,"1,529.00","1,543.35","1,528.00","1,523.85","1,538.70","1,537.90","1,535.41","1,617.55","1,086.40",5873662,"9,01,85,08,367.20",164724
15-Jan-2020,EQ,"1,535.85","1,539.90","1,518.25","1,529.40","1,524.10","1,523.85","1,526.75","1,617.55","1,086.40",7231393,"11,04,05,50,715.00",212172
14-Jan-2020,EQ,"1,540.00","1,550.00","1,521.85","1,543.70","1,529.10","1,529.40","1,533.76","1,617.55","1,086.40",7230788,"11,09,02,62,628.40",173502
13-Jan-2020,EQ,"1,545.05","1,558.70","1,538.40","1,547.65","1,539.85","1,543.70","1,548.94","1,617.55","1,086.40",8358090,"12,94,61,46,806.55",143022
10-Jan-2020,EQ,"1,551.90","1,557.95","1,539.65","1,548.00","1,546.85","1,547.65","1,549.42","1,617.55","1,086.40",5704686,"8,83,89,54,165.35",136340
09-Jan-2020,EQ,"1,538.60","1,550.00","1,531.25","1,513.15","1,549.50","1,548.00","1,541.76","1,617.55","1,086.40",6849606,"10,56,04,31,962.80",154953
08-Jan-2020,EQ,"1,515.00","1,534.45","1,510.00","1,524.60","1,514.00","1,513.15","1,518.24","1,617.55","1,086.40",7336561,"11,13,86,43,617.80",169662
07-Jan-2020,EQ,"1,519.00","1,534.50","1,513.50","1,501.50","1,526.95","1,524.60","1,523.12","1,617.55","1,086.40",7627191,"11,61,70,96,335.05",180713
06-Jan-2020,EQ,"1,520.00","1,527.90","1,498.00","1,537.15","1,499.90","1,501.50","1,512.57","1,617.55","1,086.40",11209343,"16,95,49,36,799.60",225138
03-Jan-2020,EQ,"1,533.00","1,541.65","1,523.00","1,535.30","1,536.00","1,537.15","1,532.73","1,617.55","1,081.10",9593498,"14,70,42,83,071.80",149003
02-Jan-2020,EQ,"1,512.00","1,540.95","1,512.00","1,509.60","1,534.10","1,535.30","1,530.86","1,617.55","1,081.10",8096561,"12,39,47,09,675.75",151727
01-Jan-2020,EQ,"1,518.00","1,527.10","1,505.50","1,514.05","1,511.80","1,509.60","1,515.23","1,617.55","1,081.10",6402372,"9,70,10,63,103.40",122265
